,TractFIPS,AirQuality,Animals,Building,CodeEnforcement,Construction,Fire,Flooding,Garbage,Graffiti,HazardousMaterials,Homelessness,Household,IllegalDumping,Noise,Parks,Recycling,Rodents,Sewage,SnowRemoval,StormwaterDrainage,StreetConditions,Streetlights,TrafficSignals,Transportation,Trees,UnsanitaryConditions,Water,City,Year,TotalPopulation
2610,06037218900.0,0,34,0,0,0,0,0,0,353,0,5,0,147,0,0,64,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2021,6149.0
2611,06037218900.0,0,36,0,0,0,0,0,0,319,0,24,0,126,0,0,55,0,0,0,0,0,60,0,0,0,0,3,Los Angeles,2022,6149.0
2612,06037219010.0,0,25,0,0,0,0,0,0,90,0,10,0,79,0,0,46,0,0,0,0,0,3,0,0,0,0,0,Los Angeles,2019,3027.0
2613,06037219010.0,0,8,0,0,0,0,0,0,122,0,2,0,85,0,0,39,0,0,0,0,0,8,0,0,0,0,0,Los Angeles,2020,3027.0
2614,06037219010.0,0,14,0,0,0,0,0,0,109,0,35,0,116,0,0,35,0,0,0,0,0,13,0,0,0,0,0,Los Angeles,2021,3027.0
2615,06037219010.0,0,22,0,0,0,0,0,0,72,0,11,0,84,0,0,45,0,0,0,0,0,34,0,0,0,0,2,Los Angeles,2022,3027.0
2616,06037219020.0,0,41,0,0,0,0,0,0,184,0,37,0,270,0,0,84,0,0,0,0,0,19,0,0,0,0,0,Los Angeles,2019,5411.0
2617,06037219020.0,0,50,0,0,0,0,0,0,271,0,16,0,283,0,0,74,0,0,0,0,0,11,0,0,0,0,1,Los Angeles,2020,5411.0
2618,06037219020.0,0,62,0,0,0,0,0,0,256,0,2,0,228,0,0,83,0,0,0,0,0,9,0,0,0,0,0,Los Angeles,2021,5411.0
2619,06037219020.0,0,54,0,0,0,0,0,0,237,0,29,0,169,0,0,61,0,0,0,0,0,40,0,0,0,0,1,Los Angeles,2022,5411.0
2620,06037219300.0,0,44,0,0,0,0,0,0,279,0,90,0,223,0,0,59,0,0,0,0,0,19,0,0,0,0,0,Los Angeles,2019,4239.0
2621,06037219300.0,0,33,0,0,0,0,0,0,314,0,70,0,304,0,0,68,0,0,0,0,0,8,0,0,0,0,0,Los Angeles,2020,4239.0
2622,06037219300.0,0,24,0,0,0,0,0,0,280,0,35,0,217,0,0,44,0,0,0,0,0,14,0,0,0,0,0,Los Angeles,2021,4239.0
2623,06037219300.0,0,28,0,0,0,0,0,0,237,0,44,0,174,0,0,37,0,0,0,0,0,43,0,0,0,0,2,Los Angeles,2022,4239.0
2624,06037219500.0,0,24,0,0,0,0,0,0,111,0,90,0,102,0,0,46,0,0,0,0,0,10,0,0,0,0,1,Los Angeles,2019,2084.0
2625,06037219500.0,0,20,0,0,0,0,0,0,86,0,7,0,63,0,0,43,0,0,0,0,0,10,0,0,0,0,0,Los Angeles,2020,2084.0
2626,06037219500.0,0,20,0,0,0,0,0,0,79,0,2,0,41,0,0,51,0,0,0,0,0,18,0,0,0,0,0,Los Angeles,2021,2084.0
2627,06037219500.0,0,21,0,0,0,0,0,0,100,0,16,0,47,0,0,36,0,0,0,0,0,157,0,0,0,0,3,Los Angeles,2022,2084.0
2628,06037219700.0,0,36,0,0,0,0,0,0,240,0,76,0,237,0,0,73,0,0,0,0,0,7,0,0,0,0,2,Los Angeles,2019,4507.0
2629,06037219700.0,0,23,0,0,0,0,0,0,336,0,157,0,224,0,0,87,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2020,4507.0
2630,06037219700.0,0,33,0,0,0,0,0,0,272,0,98,0,193,0,0,64,0,0,0,0,0,25,0,0,0,0,1,Los Angeles,2021,4507.0
2631,06037219700.0,0,45,0,0,0,0,0,0,369,0,288,0,237,0,0,46,0,0,0,0,0,35,0,0,0,0,1,Los Angeles,2022,4507.0
2632,06037219800.0,0,30,0,0,0,0,0,0,176,0,4,0,136,0,0,43,0,0,0,0,0,14,0,0,0,0,1,Los Angeles,2019,2861.0
2633,06037219800.0,0,27,0,0,0,0,0,0,173,0,24,0,120,0,0,45,0,0,0,0,0,19,0,0,0,0,0,Los Angeles,2020,2861.0
2634,06037219800.0,0,16,0,0,0,0,0,0,212,0,14,0,81,0,0,38,0,0,0,0,0,10,0,0,0,0,1,Los Angeles,2021,2861.0
2635,06037219800.0,0,13,0,0,0,0,0,0,156,0,30,0,62,0,0,31,0,0,0,0,0,31,0,0,0,0,1,Los Angeles,2022,2861.0
2636,06037219901.0,0,25,0,0,0,0,0,0,299,0,21,0,227,0,0,58,0,0,0,0,0,14,0,0,0,0,0,Los Angeles,2019,4150.0
2637,06037219901.0,0,22,0,0,0,0,0,0,167,0,43,0,184,0,0,75,0,0,0,0,0,27,0,0,0,0,0,Los Angeles,2020,4150.0
2638,06037219901.0,0,20,0,0,0,0,0,0,334,0,87,0,150,0,0,54,0,0,0,0,0,24,0,0,0,0,0,Los Angeles,2021,4150.0
2639,06037219901.0,0,22,0,0,0,0,0,0,230,0,44,0,127,0,0,54,0,0,0,0,0,42,0,0,0,0,6,Los Angeles,2022,4150.0
2640,06037219902.0,0,25,0,0,0,0,0,0,329,0,18,0,139,0,0,57,0,0,0,0,0,9,0,0,0,0,1,Los Angeles,2019,3809.0
2641,06037219902.0,0,36,0,0,0,0,0,0,180,0,61,0,198,0,0,89,0,0,0,0,0,16,0,0,0,0,0,Los Angeles,2020,3809.0
2642,06037219902.0,0,38,0,0,0,0,0,0,245,0,37,0,110,0,0,76,0,0,0,0,0,39,0,0,0,0,3,Los Angeles,2021,3809.0
2643,06037219902.0,0,28,0,0,0,0,0,0,181,0,59,0,119,0,0,60,0,0,0,0,0,59,0,0,0,0,5,Los Angeles,2022,3809.0
2644,06037220000.0,0,49,0,0,0,0,0,0,359,0,141,0,298,0,0,109,0,0,0,0,0,20,0,0,0,0,0,Los Angeles,2019,4711.0
2645,06037220000.0,0,38,0,0,0,0,0,0,426,0,108,0,281,0,0,125,0,0,0,0,0,19,0,0,0,0,0,Los Angeles,2020,4711.0
2646,06037220000.0,0,46,0,0,0,0,0,0,433,0,117,0,274,0,0,99,0,0,0,0,0,29,0,0,0,0,0,Los Angeles,2021,4711.0
2647,06037220000.0,0,47,0,0,0,0,0,0,485,0,53,0,153,0,0,82,0,0,0,0,0,53,0,0,0,0,1,Los Angeles,2022,4711.0
2648,06037220100.0,0,18,0,0,0,0,0,0,227,0,10,0,51,0,0,38,0,0,0,0,0,12,0,0,0,0,2,Los Angeles,2019,2415.0
2649,06037220100.0,0,30,0,0,0,0,0,0,114,0,13,0,28,0,0,50,0,0,0,0,0,13,0,0,0,0,2,Los Angeles,2020,2415.0
2650,06037220100.0,0,21,0,0,0,0,0,0,171,0,24,0,46,0,0,39,0,0,0,0,0,16,0,0,0,0,1,Los Angeles,2021,2415.0
2651,06037220100.0,0,44,0,0,0,0,0,0,157,0,27,0,45,0,0,42,0,0,0,0,0,30,0,0,0,0,2,Los Angeles,2022,2415.0
2652,06037221110.0,0,10,0,0,0,0,0,0,517,0,12,0,511,0,0,31,0,0,0,0,0,31,0,0,0,0,0,Los Angeles,2019,3705.0
2653,06037221110.0,0,7,0,0,0,0,0,0,439,0,21,0,169,0,0,31,0,0,0,0,0,6,0,0,0,0,1,Los Angeles,2020,3705.0
2654,06037221110.0,0,15,0,0,0,0,0,0,277,0,25,0,89,0,0,16,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2021,3705.0
2655,06037221110.0,0,10,0,0,0,0,0,0,470,0,13,0,55,0,0,19,0,0,0,0,0,29,0,0,0,0,0,Los Angeles,2022,3705.0
2656,06037221120.0,0,10,0,0,0,0,0,0,405,0,4,0,552,0,0,16,0,0,0,0,0,12,0,0,0,0,0,Los Angeles,2019,3197.0
2657,06037221120.0,0,8,0,0,0,0,0,0,411,0,17,0,143,0,0,23,0,0,0,0,0,17,0,0,0,0,0,Los Angeles,2020,3197.0
2658,06037221120.0,0,10,0,0,0,0,0,0,268,0,17,0,73,0,0,17,0,0,0,0,0,16,0,0,0,0,0,Los Angeles,2021,3197.0
2659,06037221120.0,0,8,0,0,0,0,0,0,439,0,45,0,54,0,0,23,0,0,0,0,0,40,0,0,0,0,1,Los Angeles,2022,3197.0
2660,06037221210.0,0,23,0,0,0,0,0,0,464,0,32,0,155,0,0,42,0,0,0,0,0,2,0,0,0,0,0,Los Angeles,2019,3165.0
2661,06037221210.0,0,21,0,0,0,0,0,0,451,0,56,0,233,0,0,62,0,0,0,0,0,12,0,0,0,0,1,Los Angeles,2020,3165.0
2662,06037221210.0,0,18,0,0,0,0,0,0,428,0,27,0,130,0,0,70,0,0,0,0,0,24,0,0,0,0,1,Los Angeles,2021,3165.0
2663,06037221210.0,0,25,0,0,0,0,0,0,607,0,52,0,121,0,0,71,0,0,0,0,0,36,0,0,0,0,0,Los Angeles,2022,3165.0
2664,06037221220.0,0,26,0,0,0,0,0,0,690,0,26,0,640,0,0,28,0,0,0,0,0,5,0,0,0,0,0,Los Angeles,2019,3376.0
2665,06037221220.0,0,15,0,0,0,0,0,0,547,0,20,0,325,0,0,48,0,0,0,0,0,6,0,0,0,0,1,Los Angeles,2020,3376.0
2666,06037221220.0,0,15,0,0,0,0,0,0,338,0,28,0,118,0,0,37,0,0,0,0,0,8,0,0,0,0,0,Los Angeles,2021,3376.0
2667,06037221220.0,0,30,0,0,0,0,0,0,685,0,54,0,115,0,0,34,0,0,0,0,0,59,0,0,0,0,0,Los Angeles,2022,3376.0
2668,06037221302.0,0,14,0,0,0,0,0,0,619,0,14,0,166,0,0,56,0,0,0,0,0,4,0,0,0,0,3,Los Angeles,2019,4373.0
2669,06037221302.0,0,14,0,0,0,0,0,0,736,0,24,0,187,0,0,60,0,0,0,0,0,5,0,0,0,0,0,Los Angeles,2020,4373.0
2670,06037221302.0,0,10,0,0,0,0,0,0,776,0,76,0,237,0,0,49,0,0,0,0,0,17,0,0,0,0,0,Los Angeles,2021,4373.0
2671,06037221302.0,0,23,0,0,0,0,0,0,655,0,51,0,185,0,0,47,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2022,4373.0
2672,06037221303.0,0,4,0,0,0,0,0,0,378,0,7,0,60,0,0,28,0,0,0,0,0,8,0,0,0,0,0,Los Angeles,2019,2806.0
2673,06037221303.0,0,10,0,0,0,0,0,0,486,0,12,0,63,0,0,33,0,0,0,0,0,2,0,0,0,0,0,Los Angeles,2020,2806.0
2674,06037221303.0,0,7,0,0,0,0,0,0,572,0,27,0,71,0,0,21,0,0,0,0,0,2,0,0,0,0,0,Los Angeles,2021,2806.0
2675,06037221303.0,0,8,0,0,0,0,0,0,345,0,14,0,49,0,0,21,0,0,0,0,0,19,0,0,0,0,0,Los Angeles,2022,2806.0
2676,06037221304.0,0,6,0,0,0,0,0,0,111,0,4,0,92,0,0,18,0,0,0,0,0,3,0,0,0,0,0,Los Angeles,2019,3656.0
2677,06037221304.0,0,7,0,0,0,0,0,0,93,0,6,0,77,0,0,25,0,0,0,0,0,0,0,0,0,0,0,Los Angeles,2020,3656.0
2678,06037221304.0,0,5,0,0,0,0,0,0,66,0,5,0,86,0,0,13,0,0,0,0,0,2,0,0,0,0,0,Los Angeles,2021,3656.0
2679,06037221304.0,0,6,0,0,0,0,0,0,43,0,27,0,93,0,0,22,0,0,0,0,0,7,0,0,0,0,0,Los Angeles,2022,3656.0
2680,06037221401.0,0,27,0,0,0,0,0,0,109,0,5,0,71,0,0,44,0,0,0,0,0,2,0,0,0,0,0,Los Angeles,2019,3628.0
2681,06037221401.0,0,21,0,0,0,0,0,0,154,0,12,0,69,0,0,37,0,0,0,0,0,9,0,0,0,0,0,Los Angeles,2020,3628.0
2682,06037221401.0,0,16,0,0,0,0,0,0,188,0,8,0,84,0,0,38,0,0,0,0,0,27,0,0,0,0,1,Los Angeles,2021,3628.0
2683,06037221401.0,0,18,0,0,0,0,0,0,161,0,19,0,78,0,0,29,0,0,0,0,0,38,0,0,0,0,1,Los Angeles,2022,3628.0
2684,06037221402.0,0,24,0,0,0,0,0,0,474,0,32,0,104,0,0,38,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2019,2851.0
2685,06037221402.0,0,31,0,0,0,0,0,0,576,0,52,0,106,0,0,39,0,0,0,0,0,16,0,0,0,0,0,Los Angeles,2020,2851.0
2686,06037221402.0,0,23,0,0,0,0,0,0,564,0,33,0,127,0,0,31,0,0,0,0,0,18,0,0,0,0,1,Los Angeles,2021,2851.0
2687,06037221402.0,0,27,0,0,0,0,0,0,951,0,35,0,117,0,0,27,0,0,0,0,0,28,0,0,0,0,0,Los Angeles,2022,2851.0
2688,06037221500.0,0,26,0,0,0,0,0,0,192,0,2,0,98,0,0,25,0,0,0,0,0,8,0,0,0,0,1,Los Angeles,2019,3875.0
2689,06037221500.0,0,4,0,0,0,0,0,0,169,0,11,0,134,0,0,55,0,0,0,0,0,3,0,0,0,0,0,Los Angeles,2020,3875.0
2690,06037221500.0,0,9,0,0,0,0,0,0,147,0,6,0,120,0,0,45,0,0,0,0,0,11,0,0,0,0,1,Los Angeles,2021,3875.0
2691,06037221500.0,0,12,0,0,0,0,0,0,149,0,13,0,104,0,0,32,0,0,0,0,0,11,0,0,0,0,1,Los Angeles,2022,3875.0
2692,06037221601.0,0,7,0,0,0,0,0,0,209,0,22,0,133,0,0,33,0,0,0,0,0,14,0,0,0,0,1,Los Angeles,2019,3141.0
2693,06037221601.0,0,19,0,0,0,0,0,0,314,0,30,0,255,0,0,55,0,0,0,0,0,9,0,0,0,0,0,Los Angeles,2020,3141.0
2694,06037221601.0,0,12,0,0,0,0,0,0,222,0,27,0,269,0,0,49,0,0,0,0,0,9,0,0,0,0,0,Los Angeles,2021,3141.0
2695,06037221601.0,0,8,0,0,0,0,0,0,338,0,66,0,210,0,0,43,0,0,0,0,0,119,0,0,0,0,1,Los Angeles,2022,3141.0
2696,06037221602.0,0,13,0,0,0,0,0,0,323,0,54,0,736,0,0,19,0,0,0,0,0,8,0,0,0,0,2,Los Angeles,2019,3030.0
2697,06037221602.0,0,16,0,0,0,0,0,0,469,0,68,0,378,0,0,22,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2020,3030.0
2698,06037221602.0,0,15,0,0,0,0,0,0,422,0,61,0,114,0,0,28,0,0,0,0,0,21,0,0,0,0,0,Los Angeles,2021,3030.0
2699,06037221602.0,0,20,0,0,0,0,0,0,631,0,88,0,73,0,0,20,0,0,0,0,0,43,0,0,0,0,1,Los Angeles,2022,3030.0
2700,06037221710.0,0,14,0,0,0,0,0,0,150,0,6,0,34,0,0,17,0,0,0,0,0,6,0,0,0,0,0,Los Angeles,2019,2833.0
2701,06037221710.0,0,14,0,0,0,0,0,0,236,0,3,0,53,0,0,32,0,0,0,0,0,17,0,0,0,0,0,Los Angeles,2020,2833.0
2702,06037221710.0,0,15,0,0,0,0,0,0,219,0,17,0,50,0,0,29,0,0,0,0,0,14,0,0,0,0,0,Los Angeles,2021,2833.0
2703,06037221710.0,0,24,0,0,0,0,0,0,179,0,15,0,51,0,0,24,0,0,0,0,0,55,0,0,0,0,0,Los Angeles,2022,2833.0
2704,06037221810.0,0,6,0,0,0,0,0,0,60,0,2,0,37,0,0,15,0,0,0,0,0,5,0,0,0,0,0,Los Angeles,2019,2892.0
2705,06037221810.0,0,8,0,0,0,0,0,0,87,0,1,0,34,0,0,17,0,0,0,0,0,13,0,0,0,0,1,Los Angeles,2020,2892.0
2706,06037221810.0,0,10,0,0,0,0,0,0,102,0,4,0,54,0,0,17,0,0,0,0,0,21,0,0,0,0,2,Los Angeles,2021,2892.0
2707,06037221810.0,0,5,0,0,0,0,0,0,86,0,11,0,32,0,0,11,0,0,0,0,0,31,0,0,0,0,0,Los Angeles,2022,2892.0
2708,06037221820.0,0,9,0,0,0,0,0,0,10,0,2,0,12,0,0,6,0,0,0,0,0,1,0,0,0,0,0,Los Angeles,2019,2363.0
2709,06037221820.0,0,5,0,0,0,0,0,0,27,0,1,0,14,0,0,10,0,0,0,0,0,7,0,0,0,0,0,Los Angeles,2020,2363.0
2710,06037221820.0,0,4,0,0,0,0,0,0,17,0,2,0,23,0,0,5,0,0,0,0,0,14,0,0,0,0,0,Los Angeles,2021,2363.0
2711,06037221820.0,0,8,0,0,0,0,0,0,8,0,1,0,14,0,0,6,0,0,0,0,0,9,0,0,0,0,0,Los Angeles,2022,2363.0
2712,06037221900.0,0,2,0,0,0,0,0,0,86,0,1,0,33,0,0,10,0,0,0,0,0,31,0,0,0,0,1,Los Angeles,2019,4248.0
2713,06037221900.0,0,3,0,0,0,0,0,0,97,0,0,0,41,0,0,9,0,0,0,0,0,4,0,0,0,0,0,Los Angeles,2020,4248.0
2714,06037221900.0,0,11,0,0,0,0,0,0,120,0,11,0,40,0,0,14,0,0,0,0,0,8,0,0,0,0,0,Los Angeles,2021,4248.0
2715,06037221900.0,0,6,0,0,0,0,0,0,63,0,7,0,55,0,0,12,0,0,0,0,0,19,0,0,0,0,0,Los Angeles,2022,4248.0
2716,06037222001.0,0,28,0,0,0,0,0,0,128,0,14,0,100,0,0,48,0,0,0,0,0,3,0,0,0,0,0,Los Angeles,2019,3142.0
2717,06037222001.0,0,19,0,0,0,0,0,0,125,0,12,0,104,0,0,71,0,0,0,0,0,8,0,0,0,0,0,Los Angeles,2020,3142.0
2718,06037222001.0,0,30,0,0,0,0,0,0,133,0,26,0,120,0,0,45,0,0,0,0,0,7,0,0,0,0,1,Los Angeles,2021,3142.0
2719,06037222001.0,0,41,0,0,0,0,0,0,105,0,4,0,137,0,0,37,0,0,0,0,0,7,0,0,0,0,0,Los Angeles,2022,3142.0
2720,06037222002.0,0,31,0,0,0,0,0,0,172,0,21,0,190,0,0,65,0,0,0,0,0,6,0,0,0,0,1,Los Angeles,2019,5243.0
2721,06037222002.0,0,22,0,0,0,0,0,0,162,0,18,0,273,0,0,76,0,0,0,0,0,6,0,0,0,0,0,Los Angeles,2020,5243.0
2722,06037222002.0,0,40,0,0,0,0,0,0,167,0,25,0,227,0,0,67,0,0,0,0,0,4,0,0,0,0,0,Los Angeles,2021,5243.0
2723,06037222002.0,0,47,0,0,0,0,0,0,133,0,13,0,197,0,0,55,0,0,0,0,0,26,0,0,0,0,1,Los Angeles,2022,5243.0
2724,06037222100.0,0,29,0,0,0,0,0,0,134,0,4,0,151,0,0,36,0,0,0,0,0,1,0,0,0,0,0,Los Angeles,2019,4331.0
2725,06037222100.0,0,30,0,0,0,0,0,0,96,0,0,0,189,0,0,49,0,0,0,0,0,3,0,0,0,0,0,Los Angeles,2020,4331.0
2726,06037222100.0,0,33,0,0,0,0,0,0,56,0,8,0,167,0,0,25,0,0,0,0,0,2,0,0,0,0,1,Los Angeles,2021,4331.0
2727,06037222100.0,0,32,0,0,0,0,0,0,142,0,18,0,130,0,0,27,0,0,0,0,0,14,0,0,0,0,1,Los Angeles,2022,4331.0
2728,06037222200.0,0,26,0,0,0,0,0,0,315,0,4,0,188,0,0,29,0,0,0,0,0,1,0,0,0,0,0,Los Angeles,2019,4016.0
2729,06037222200.0,0,20,0,0,0,0,0,0,383,0,9,0,173,0,0,37,0,0,0,0,0,2,0,0,0,0,0,Los Angeles,2020,4016.0
2730,06037222200.0,0,21,0,0,0,0,0,0,263,0,39,0,174,0,0,25,0,0,0,0,0,25,0,0,0,0,0,Los Angeles,2021,4016.0
2731,06037222200.0,0,31,0,0,0,0,0,0,292,0,36,0,147,0,0,37,0,0,0,0,0,6,0,0,0,0,0,Los Angeles,2022,4016.0
2732,06037222500.0,0,26,0,0,0,0,0,0,189,0,21,0,268,0,0,58,0,0,0,0,0,16,0,0,0,0,1,Los Angeles,2019,5120.0
2733,06037222500.0,0,31,0,0,0,0,0,0,124,0,33,0,299,0,0,62,0,0,0,0,0,12,0,0,0,0,0,Los Angeles,2020,5120.0
2734,06037222500.0,0,37,0,0,0,0,0,0,113,0,57,0,453,0,0,44,0,0,0,0,0,9,0,0,0,0,1,Los Angeles,2021,5120.0
2735,06037222500.0,0,20,0,0,0,0,0,0,103,0,38,0,390,0,0,37,0,0,0,0,0,39,0,0,0,0,0,Los Angeles,2022,5120.0
2736,06037222600.0,0,21,0,0,0,0,0,0,101,0,38,0,153,0,0,43,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2019,5549.0
2737,06037222600.0,0,30,0,0,0,0,0,0,60,0,25,0,189,0,0,51,0,0,0,0,0,6,0,0,0,0,0,Los Angeles,2020,5549.0
2738,06037222600.0,0,25,0,0,0,0,0,0,72,0,54,0,146,0,0,37,0,0,0,0,0,9,0,0,0,0,0,Los Angeles,2021,5549.0
2739,06037222600.0,0,37,0,0,0,0,0,0,74,0,14,0,122,0,0,35,0,0,0,0,0,40,0,0,0,0,3,Los Angeles,2022,5549.0
2740,06037222700.0,0,2,0,0,0,0,0,0,74,0,3,0,8,0,0,0,0,0,0,0,0,30,0,0,0,0,0,Los Angeles,2019,4071.0
2741,06037222700.0,0,3,0,0,0,0,0,0,34,0,7,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Los Angeles,2020,4071.0
2742,06037222700.0,0,4,0,0,0,0,0,0,31,0,8,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,Los Angeles,2021,4071.0
2743,06037222700.0,0,2,0,0,0,0,0,0,29,0,7,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2022,4071.0
2744,06037224010.0,0,7,0,0,0,0,0,0,1000,0,187,0,205,0,0,9,0,0,0,0,0,74,0,0,0,0,1,Los Angeles,2019,2845.0
2745,06037224010.0,0,7,0,0,0,0,0,0,1367,0,188,0,182,0,0,17,0,0,0,0,0,59,0,0,0,0,1,Los Angeles,2020,2845.0
2746,06037224010.0,0,11,0,0,0,0,0,0,1344,0,70,0,185,0,0,23,0,0,0,0,0,186,0,0,0,0,0,Los Angeles,2021,2845.0
2747,06037224010.0,0,15,0,0,0,0,0,0,1859,0,155,0,134,0,0,19,0,0,0,0,0,133,0,0,0,0,3,Los Angeles,2022,2845.0
2748,06037224020.0,0,22,0,0,0,0,0,0,2819,0,321,0,399,0,0,14,0,0,0,0,0,126,0,0,0,0,2,Los Angeles,2019,2733.0
2749,06037224020.0,0,19,0,0,0,0,0,0,5414,0,249,0,452,0,0,20,0,0,0,0,0,98,0,0,0,0,1,Los Angeles,2020,2733.0
2750,06037224020.0,0,27,0,0,0,0,0,0,5014,0,170,0,357,0,0,9,0,0,0,0,0,117,0,0,0,0,0,Los Angeles,2021,2733.0
2751,06037224020.0,0,26,0,0,0,0,0,0,3481,0,196,0,185,0,0,7,0,0,0,0,0,95,0,0,0,0,2,Los Angeles,2022,2733.0
2752,06037224200.0,0,5,0,0,0,0,0,0,981,0,98,0,433,0,0,6,0,0,0,0,0,26,0,0,0,0,0,Los Angeles,2019,2557.0
2753,06037224200.0,0,8,0,0,0,0,0,0,938,0,110,0,298,0,0,20,0,0,0,0,0,31,0,0,0,0,0,Los Angeles,2020,2557.0
2754,06037224200.0,0,12,0,0,0,0,0,0,918,0,121,0,122,0,0,17,0,0,0,0,0,56,0,0,0,0,0,Los Angeles,2021,2557.0
2755,06037224200.0,0,21,0,0,0,0,0,0,962,0,137,0,86,0,0,18,0,0,0,0,0,90,0,0,0,0,4,Los Angeles,2022,2557.0
2756,06037224310.0,0,1,0,0,0,0,0,0,390,0,9,0,347,0,0,18,0,0,0,0,0,5,0,0,0,0,0,Los Angeles,2019,2422.0
2757,06037224310.0,0,7,0,0,0,0,0,0,452,0,6,0,153,0,0,16,0,0,0,0,0,2,0,0,0,0,0,Los Angeles,2020,2422.0
2758,06037224310.0,0,8,0,0,0,0,0,0,462,0,10,0,95,0,0,18,0,0,0,0,0,14,0,0,0,0,0,Los Angeles,2021,2422.0
2759,06037224310.0,0,9,0,0,0,0,0,0,745,0,13,0,58,0,0,15,0,0,0,0,0,31,0,0,0,0,0,Los Angeles,2022,2422.0
2760,06037224320.0,0,12,0,0,0,0,0,0,834,0,40,0,469,0,0,12,0,0,0,0,0,16,0,0,0,0,1,Los Angeles,2019,2972.0
2761,06037224320.0,0,13,0,0,0,0,0,0,872,0,37,0,303,0,0,11,0,0,0,0,0,22,0,0,0,0,1,Los Angeles,2020,2972.0
2762,06037224320.0,0,22,0,0,0,0,0,0,904,0,22,0,141,0,0,15,0,0,0,0,0,36,0,0,0,0,0,Los Angeles,2021,2972.0
2763,06037224320.0,0,17,0,0,0,0,0,0,1395,0,52,0,165,0,0,18,0,0,0,0,0,70,0,0,0,0,0,Los Angeles,2022,2972.0
2764,06037224410.0,0,13,0,0,0,0,0,0,173,0,16,0,398,0,0,19,0,0,0,0,0,16,0,0,0,0,0,Los Angeles,2019,3194.0
2765,06037224410.0,0,13,0,0,0,0,0,0,249,0,10,0,148,0,0,21,0,0,0,0,0,15,0,0,0,0,1,Los Angeles,2020,3194.0
2766,06037224410.0,0,20,0,0,0,0,0,0,198,0,15,0,49,0,0,16,0,0,0,0,0,15,0,0,0,0,0,Los Angeles,2021,3194.0
2767,06037224410.0,0,20,0,0,0,0,0,0,162,0,43,0,27,0,0,14,0,0,0,0,0,46,0,0,0,0,3,Los Angeles,2022,3194.0
2768,06037224420.0,0,4,0,0,0,0,0,0,83,0,19,0,184,0,0,13,0,0,0,0,0,13,0,0,0,0,0,Los Angeles,2019,2637.0
2769,06037224420.0,0,5,0,0,0,0,0,0,92,0,20,0,78,0,0,15,0,0,0,0,0,7,0,0,0,0,0,Los Angeles,2020,2637.0
2770,06037224420.0,0,3,0,0,0,0,0,0,82,0,27,0,25,0,0,11,0,0,0,0,0,14,0,0,0,0,0,Los Angeles,2021,2637.0
2771,06037224420.0,0,2,0,0,0,0,0,0,111,0,15,0,13,0,0,10,0,0,0,0,0,14,0,0,0,0,0,Los Angeles,2022,2637.0
2772,06037224600.0,0,26,0,0,0,0,0,0,2207,0,428,0,352,0,0,26,0,0,0,0,0,74,0,0,0,0,2,Los Angeles,2019,3385.0
2773,06037224600.0,0,15,0,0,0,0,0,0,4734,0,249,0,417,0,0,33,0,0,0,0,0,60,0,0,0,0,1,Los Angeles,2020,3385.0
2774,06037224600.0,0,22,0,0,0,0,0,0,4074,0,164,0,333,0,0,28,0,0,0,0,0,112,0,0,0,0,0,Los Angeles,2021,3385.0
2775,06037224600.0,0,23,0,0,0,0,0,0,2998,0,238,0,242,0,0,17,0,0,0,0,0,100,0,0,0,0,2,Los Angeles,2022,3385.0
2776,06037224700.0,0,6,0,0,0,0,0,0,75,0,10,0,10,0,0,2,0,0,0,0,0,40,0,0,0,0,1,Los Angeles,2019,6238.0
2777,06037224700.0,0,15,0,0,0,0,0,0,88,0,66,0,48,0,0,9,0,0,0,0,0,10,0,0,0,0,3,Los Angeles,2020,6238.0
2778,06037224700.0,0,10,0,0,0,0,0,0,65,0,14,0,20,0,0,4,0,0,0,0,0,20,0,0,0,0,0,Los Angeles,2021,6238.0
2779,06037224700.0,0,5,0,0,0,0,0,0,50,0,28,0,9,0,0,2,0,0,0,0,0,11,0,0,0,0,1,Los Angeles,2022,6238.0
2780,06037226001.0,0,40,0,0,0,0,0,0,2363,0,311,0,508,0,0,17,0,0,0,0,0,149,0,0,0,0,2,Los Angeles,2019,2615.0
2781,06037226001.0,0,20,0,0,0,0,0,0,3153,0,162,0,439,0,0,27,0,0,0,0,0,34,0,0,0,0,1,Los Angeles,2020,2615.0
2782,06037226001.0,0,26,0,0,0,0,0,0,3888,0,234,0,395,0,0,31,0,0,0,0,0,96,0,0,0,0,4,Los Angeles,2021,2615.0
2783,06037226001.0,0,44,0,0,0,0,0,0,3079,0,268,0,295,0,0,25,0,0,0,0,0,82,0,0,0,0,3,Los Angeles,2022,2615.0
